trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
SCS,Previous,28/06/2025,沙田,788,太行美景,12,14,草地,B,1200,好,11,36,79,霍宏聲,TT-,1143,129,勝多多,伶俐驫駒,巧眼光
SCS,Previous,28/06/2025,沙田,787,領創動力,12,14,草地,B,1400,好,13,34,32,霍宏聲,B/TT,1202,129,冠寶駒,綫路萬里,添喜運
SCS,Previous,25/06/2025,跑馬地,786,川河帥駒,11,12,草地,C,1200,好/快,11,74,15,潘明輝,TT1,1199,129,騰龍四海,電源之駒,競駿非凡
SCS,Previous,25/06/2025,跑馬地,785,香港神駒,3,12,草地,C,1650,好/快,3,67,11,艾道拿,TT,1013,126,暴風之子,浪漫老撾,香港神駒
SCS,Previous,25/06/2025,跑馬地,784,龍文鞭影,1,12,草地,C,1650,好/快,7,58,5.8,班德禮,TT,1148,133,龍文鞭影,川河首駒,加州活力
SCS,Previous,25/06/2025,跑馬地,782,川河動駒,7,12,草地,C,1000,好/快,2,70,8.3,潘明輝,B/TT,1155,126,八駿巨昇,年少多好,富心星
SCS,Previous,25/06/2025,跑馬地,782,連連幸運,,,草地,C,1000,好/快,9,72,9.9,周俊樂,B/TT,1031,126,八駿巨昇,年少多好,富心星
SCS,Previous,25/06/2025,跑馬地,781,好好紛,10,12,草地,C,1650,好/快,6,54,9.3,班德禮,TT,1158,129,奔妙星,康昌之星,華美之威
SCS,Previous,25/06/2025,跑馬地,779,好節拍,1,12,草地,C,1200,好/快,8,55,3.2,周俊樂,CP,1156,128,好節拍,新力,輕功猛男
SCS,Previous,25/06/2025,跑馬地,778,城中勇士,3,12,草地,C,1200,好/快,9,40,10,潘頓,TT,1073,135,木火龍駒,快樂奇兵,城中勇士
SCS,Previous,22/06/2025,沙田,775,長勝金剛,11,14,草地,A,1200,好,4,64,39,巫顯東,CP/TT,1224,122,寶進,魅力寶駒,河好運
SCS,Previous,22/06/2025,沙田,774,智取神駒,13,14,草地,A,1800,好,3,109,59,奧爾民,TT,1077,128,美麗同享,百賀飛駒,有目共賞
SCS,Previous,22/06/2025,沙田,773,燊榮之星,13,13,草地,A,1400,好,4,53,73,班德禮,CP-/B1/TT,1153,127,時尚歡欣,豐辰,做好自己
SCS,Previous,22/06/2025,沙田,771,熾烈神駒,7,14,草地,A,1200,好,2,60,9.5,周俊樂,B/TT,1257,133,弦力寶,白鷺金剛,增旺
SCS,Previous,22/06/2025,沙田,770,帝豪勝駒,14,14,草地,A,1600,好,9,46,71,梁家俊,CP/TT,1163,121,英駿飛駒,火焰閃爍,彭玥
SCS,Previous,22/06/2025,沙田,768,客家之光,5,14,草地,A,2000,好,9,40,12,艾兆禮,TT,1138,133,皇金風速,步風雷,香港精神
SCS,Previous,22/06/2025,沙田,767,穿雲達月,9,14,草地,A,1000,好,3,58,10,梁家俊,TT,1147,135,駿馬之曲,銀河勇士,嘉應勇士
SCS,Previous,14/06/2025,沙田,765,包裝伯樂,3,12,全天候,,1200,濕快,5,76,8.8,周俊樂,CP/TT,1228,129,智跑得,晶晶日上,包裝伯樂
SCS,Previous,14/06/2025,沙田,763,華麗再勝,6,11,草地,C+3,1200,好,4,96,41,奧爾民,TT,1172,127,氣勢,精算暴雪,人和家興
SCS,Previous,14/06/2025,沙田,761,客家之光,9,14,草地,C+3,1800,好,7,42,10,艾兆禮,TT,1147,117,竣誠駒,青春力量,蜜蜜送
SCS,Previous,14/06/2025,沙田,758,知道長勝,10,12,草地,C+3,1200,好,9,47,32,黃寶妮,B,1133,112,友瑩亮,飛輪霸,彩虹七色
SCS,Previous,14/06/2025,沙田,756,過關勇士,3,13,草地,C+3,1000,好,10,,16,潘明輝,TT,1031,121,渾身解數,馬達,過關勇士
SCS,Previous,14/06/2025,沙田,756,知道穩勝,11,13,草地,C+3,1000,好,5,,57,班德禮,TT,1058,121,渾身解數,馬達,過關勇士
SCS,Previous,11/06/2025,跑馬地,755,雪勇神駒,1,12,草地,B,1200,好/快,5,66,6.3,賀銘年,TT,1144,121,雪勇神駒,金牌活力,廚神
SCS,Previous,11/06/2025,跑馬地,754,勁步速,10,12,草地,B,1650,好/快,9,60,53,巫顯東,CP/TT,985,118,時時精準,盈妍威楓,建測羣英
SCS,Previous,11/06/2025,跑馬地,753,城中勇士,9,12,草地,B,1200,好/快,11,42,28,艾兆禮,TT,1082,117,光輝所願,運來伍寶,新力
SCS,Previous,11/06/2025,跑馬地,752,喜蓮勇感,7,9,草地,B,1650,好/快,8,97,14,黃智弘,B/TT,1235,128,康樂高球,遙遙領先,太陽勇士
SCS,Previous,11/06/2025,跑馬地,751,好好紛,3,12,草地,B,1650,好/快,1,55,7.9,班德禮,TT,1165,131,川河首駒,至旺財,好好紛
SCS,Previous,11/06/2025,跑馬地,750,有盈勇士,10,12,草地,B,1200,好/快,8,48,19,巴度,TT,1124,127,喜勝駿駒,維港激流,駿馬之星
SCS,Previous,11/06/2025,跑馬地,747,領創動力,4,12,草地,B,1650,好/快,4,34,3.4,黃智弘,B/TT,1207,123,風雲,威威父子,俏郎中
