trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
NM,Previous,05/07/2025,沙田,815,九因歌,4,13,草地,C+3,1800,好/快,5,52,14,奧爾民,CP-/B1,977,127,火焰閃爍,年年友福,架勢奇爸
NM,Previous,05/07/2025,沙田,812,手錶之星,5,11,草地,C+3,1200,好/快,10,53,15,霍宏聲,,1144,128,嘉應駿馬,勁者,英雄戰歌
NM,Previous,05/07/2025,沙田,808,源好運,8,12,草地,C+3,1200,好/快,7,,3.3,霍宏聲,,1125,121,豐功偉績,光年程祥,華夏俊馬
NM,Previous,01/07/2025,沙田,807,星價,5,14,草地,C,1600,好,10,71,8.4,潘頓,B/TT,1209,128,元朗精英,昭易搵,本領輝煌
NM,Previous,01/07/2025,沙田,806,晒冷,6,12,草地,C,1200,好,12,74,5.5,霍宏聲,,1076,132,巴基之勝,魅力寶駒,超霸勝
NM,Previous,01/07/2025,沙田,804,展雄威,2,13,草地,C,1000,好,6,62,16,巴度,,1186,117,英雄豪傑,展雄威,會長之寶
NM,Previous,01/07/2025,沙田,801,渡月橋,6,12,草地,C,1200,好,11,53,2,潘頓,B1,1127,128,手到齊來,加州本事,喜勝駿駒
NM,Previous,01/07/2025,沙田,800,林寶精神,4,14,草地,C,1400,好,12,47,14,霍宏聲,B1,1079,122,泰泰精神,中國心,銀騰
NM,Previous,28/06/2025,沙田,797,百威多贏,5,14,草地,B,1400,好,10,67,64,奧爾民,XB,1039,125,自力更生,美麗星晨,一起美麗
NM,Previous,28/06/2025,沙田,796,智跑得,2,14,全天候,,1650,濕慢,1,69,6.1,梁家俊,B/XB,1140,128,艾莉奧,智跑得,新意馬
NM,Previous,28/06/2025,沙田,796,新意馬,3,14,全天候,,1650,濕慢,7,67,7.5,班德禮,TT,1140,126,艾莉奧,智跑得,新意馬
NM,Previous,28/06/2025,沙田,795,一生好彩,2,13,草地,B,1400,好,14,45,25,蔡明紹,CP/XB,1195,120,同心同樂,一生好彩,糖不甩
NM,Previous,28/06/2025,沙田,794,同祥和順,7,8,草地,B,1000,好,4,90,10,蔡明紹,TT1,1174,120,美麗第一,氣勢,魔術控制
NM,Previous,28/06/2025,沙田,792,太勝駒,11,14,草地,B,1200,好,10,58,147,巴度,SR/TT,1067,133,幸運多彩,魅力知福,實力派
NM,Previous,28/06/2025,沙田,790,運籌帷幄,7,14,草地,B,1200,好,5,57,142,潘明輝,H-/P-/XB-,1113,132,合夥飛馳,嫡愛好,金創福威
NM,Previous,28/06/2025,沙田,789,愛心神駒,3,10,草地,B,2000,好,8,81,14,潘明輝,,1097,134,君子傳承,久久為攻,愛心神駒
NM,Previous,25/06/2025,跑馬地,786,電源之駒,2,12,草地,C,1200,好/快,4,76,6.7,巴度,,1091,131,騰龍四海,電源之駒,競駿非凡
NM,Previous,25/06/2025,跑馬地,784,駟跑得,6,12,草地,C,1650,好/快,6,54,13,霍宏聲,B/TT,1192,129,龍文鞭影,川河首駒,加州活力
NM,Previous,25/06/2025,跑馬地,783,星之願,2,12,草地,C,1200,好/快,11,44,22,艾兆禮,H,1023,119,快搏,星之願,可靠大師
NM,Previous,25/06/2025,跑馬地,782,年少多好,2,12,草地,C,1000,好/快,10,79,11,霍宏聲,SR/V/TT,1042,135,八駿巨昇,年少多好,富心星
NM,Previous,25/06/2025,跑馬地,782,千杯不醉,6,12,草地,C,1000,好/快,12,64,51,巴度,,1056,120,八駿巨昇,年少多好,富心星
NM,Previous,25/06/2025,跑馬地,781,康昌之星,2,12,草地,C,1650,好/快,12,46,18,霍宏聲,TT,1106,121,奔妙星,康昌之星,華美之威
NM,Previous,25/06/2025,跑馬地,780,超勁火力,6,12,草地,C,1200,好/快,4,41,16,巴度,PC,1088,116,縱橫天下,中環精英,紅錢到
NM,Previous,22/06/2025,沙田,777,林家山神,12,14,草地,A,1400,好,9,70,74,希威森,,1115,128,非凡豪傑,綠野飛馳,一定超
NM,Previous,22/06/2025,沙田,775,河好運,3,14,草地,A,1200,好,1,68,2.3,潘頓,B,1123,128,寶進,魅力寶駒,河好運
NM,Previous,22/06/2025,沙田,773,譽友駿駒,10,13,草地,A,1400,好,12,46,79,希威森,TT,1054,120,時尚歡欣,豐辰,做好自己
NM,Previous,22/06/2025,沙田,771,白鷺金剛,2,14,草地,A,1200,好,14,54,8,霍宏聲,,1126,129,弦力寶,白鷺金剛,增旺
NM,Previous,14/06/2025,沙田,766,穿甲戰鷹,8,13,草地,C+3,1400,好,11,70,14,希威森,XB-/CP,1127,125,錶之星河,樂勝天下,勇冠群英
NM,Previous,14/06/2025,沙田,765,智跑得,1,12,全天候,,1200,濕快,2,62,8.2,艾兆禮,B/XB,1150,117,智跑得,晶晶日上,包裝伯樂
NM,Previous,14/06/2025,沙田,761,綠色巨人,12,14,草地,C+3,1800,好,5,54,10,霍宏聲,B-/TT,1303,129,竣誠駒,青春力量,蜜蜜送
NM,Previous,14/06/2025,沙田,760,林寶精神,11,14,草地,C+3,1400,好,14,49,25,希威森,,1078,124,真僥倖,祥龍駒,十二神將
NM,Previous,11/06/2025,跑馬地,755,決一劍,6,12,草地,B,1200,好/快,6,64,12,艾兆禮,B1,1088,119,雪勇神駒,金牌活力,廚神
NM,Previous,11/06/2025,跑馬地,754,星價,9,12,草地,B,1650,好/快,4,72,4.3,班德禮,B/TT,1209,132,時時精準,盈妍威楓,建測羣英
NM,Previous,11/06/2025,跑馬地,753,手錶之星,4,12,草地,B,1200,好/快,1,54,5.8,霍宏聲,,1169,129,光輝所願,運來伍寶,新力
NM,Previous,11/06/2025,跑馬地,748,快樂寶寶,3,12,草地,B,1000,好/快,5,46,75,希威森,XB,1018,121,燭光晚餐,瑤瑤日上,快樂寶寶
