trainer_code,season,date,venue,race_index,horse_name,place,total_starters,track,course,distance_m,going,draw,rating,win_odds,jockey,gear,horse_weight_lbs,actual_wt_lbs,top1,top2,top3
MWK,Previous,22/06/2025,沙田,769,幸運愉快,9,14,草地,A,1200,好,2,52,8.5,潘明輝,H/TT,1085,127,魯班精神,八駿福昇,綫路光驊
MWK,Previous,22/06/2025,沙田,767,藍爵爺,10,14,草地,A,1000,好,12,43,18,班德禮,CP/XB/TT,1264,120,駿馬之曲,銀河勇士,嘉應勇士
MWK,Previous,14/06/2025,沙田,766,士登,7,13,草地,C+3,1400,好,2,64,72,蔡明紹,TT,1152,119,錶之星河,樂勝天下,勇冠群英
MWK,Previous,14/06/2025,沙田,765,幸運星球,11,12,全天候,,1200,濕快,1,65,16,蔡明紹,B/TT,1071,120,智跑得,晶晶日上,包裝伯樂
MWK,Previous,14/06/2025,沙田,762,喵喵怪,6,14,草地,C+3,1400,好,5,58,6.9,霍宏聲,TT,1092,133,哈羅威,環球英雄,龍城強將
MWK,Previous,14/06/2025,沙田,760,驕陽萬里,14,14,草地,C+3,1400,好,6,50,133,班德禮,CP-/B1/TT,1086,125,真僥倖,祥龍駒,十二神將
MWK,Previous,14/06/2025,沙田,757,優悠俠,14,14,草地,C+3,1600,好,14,19,52,蔡明紹,CP/TT,1106,115,美麗多盈,勝得福,無極勇將
MWK,Previous,14/06/2025,沙田,756,馬達,2,13,草地,C+3,1000,好,12,,18,梁家俊,CP/TT,1163,126,渾身解數,馬達,過關勇士
MWK,Previous,11/06/2025,跑馬地,755,凱皇寶,4,12,草地,B,1200,好/快,1,64,10,梁家俊,TT,1124,120,雪勇神駒,金牌活力,廚神
MWK,Previous,11/06/2025,跑馬地,753,宇宙之光,11,12,草地,B,1200,好/快,10,48,146,梁家俊,CP-/TT,1045,123,光輝所願,運來伍寶,新力
MWK,Previous,11/06/2025,跑馬地,752,納百川,8,9,草地,B,1650,好/快,6,80,5.5,鍾易禮,TT,1079,116,康樂高球,遙遙領先,太陽勇士
MWK,Previous,11/06/2025,跑馬地,750,鼓浪好友,12,12,草地,B,1200,好/快,10,48,5.8,周俊樂,B/TT,1144,125,喜勝駿駒,維港激流,駿馬之星
MWK,Previous,11/06/2025,跑馬地,749,博愛先鋒,2,11,草地,B,1650,好/快,6,56,21,希威森,TT,1043,134,君智盛,博愛先鋒,多利神駒
MWK,Previous,11/06/2025,跑馬地,748,辣得金,6,12,草地,B,1000,好/快,11,50,11,賀銘年,H/TT,1076,125,燭光晚餐,瑤瑤日上,快樂寶寶
